id_election;id_brut_miom;code_departement;libelle_departement;code_canton;libelle_canton;code_commune;libelle_commune;code_circonscription;libelle_circonscription;code_bv;inscrits;abstentions;votants;blancs;nuls;exprimes;ratio_abstentions_inscrits;ratio_votants_inscrits;ratio_blancs_inscrits;ratio_blancs_votants;ratio_nuls_inscrits;ratio_nuls_votants;ratio_exprimes_inscrits;ratio_exprimes_votants
2008_muni_t2;84003_0005;84;Vaucluse;;;84003;Apt;;;0005;667;267;400;;10;390;40.03;59.97;;;1.5;2.5;58.47;97.5
2008_muni_t2;84003_0006;84;Vaucluse;;;84003;Apt;;;0006;726;208;518;;41;477;28.65;71.35;;;5.65;7.92;65.7;92.08
2008_muni_t2;84003_0007;84;Vaucluse;;;84003;Apt;;;0007;830;315;515;;36;479;37.95;62.05;;;4.34;6.99;57.71;93.01
2008_muni_t2;84003_0008;84;Vaucluse;;;84003;Apt;;;0008;664;204;460;;46;414;30.72;69.28;;;6.93;10.0;62.35;90.0
2008_muni_t2;84003_0009;84;Vaucluse;;;84003;Apt;;;0009;878;280;598;;46;552;31.89;68.11;;;5.24;7.69;62.87;92.31
2008_muni_t2;84007_0001;84;Vaucluse;;;84007;Avignon;;;0001;1047;427;620;;39;581;40.78;59.22;;;3.72;6.29;55.49;93.71
2008_muni_t2;84007_0002;84;Vaucluse;;;84007;Avignon;;;0002;1044;424;620;;39;581;40.61;59.39;;;3.74;6.29;55.65;93.71
2008_muni_t2;84007_0003;84;Vaucluse;;;84007;Avignon;;;0003;684;279;405;;24;381;40.79;59.21;;;3.51;5.93;55.7;94.07
2008_muni_t2;84007_0004;84;Vaucluse;;;84007;Avignon;;;0004;1200;457;743;;32;711;38.08;61.92;;;2.67;4.31;59.25;95.69
2008_muni_t2;84007_0005;84;Vaucluse;;;84007;Avignon;;;0005;1160;481;679;;41;638;41.47;58.53;;;3.53;6.04;55.0;93.96
2008_muni_t2;84007_0006;84;Vaucluse;;;84007;Avignon;;;0006;676;242;434;;22;412;35.8;64.2;;;3.25;5.07;60.95;94.93
2008_muni_t2;84007_0007;84;Vaucluse;;;84007;Avignon;;;0007;989;289;700;;17;683;29.22;70.78;;;1.72;2.43;69.06;97.57
2008_muni_t2;84007_0008;84;Vaucluse;;;84007;Avignon;;;0008;1399;563;836;;49;787;40.24;59.76;;;3.5;5.86;56.25;94.14
2008_muni_t2;84007_0009;84;Vaucluse;;;84007;Avignon;;;0009;960;321;639;;19;620;33.44;66.56;;;1.98;2.97;64.58;97.03
2008_muni_t2;84007_0010;84;Vaucluse;;;84007;Avignon;;;0010;996;447;549;;30;519;44.88;55.12;;;3.01;5.46;52.11;94.54
2008_muni_t2;84007_0011;84;Vaucluse;;;84007;Avignon;;;0011;881;398;483;;23;460;45.18;54.82;;;2.61;4.76;52.21;95.24
2008_muni_t2;84007_0012;84;Vaucluse;;;84007;Avignon;;;0012;766;264;502;;33;469;34.46;65.54;;;4.31;6.57;61.23;93.43
2008_muni_t2;84007_0013;84;Vaucluse;;;84007;Avignon;;;0013;999;324;675;;26;649;32.43;67.57;;;2.6;3.85;64.96;96.15
2008_muni_t2;84007_0014;84;Vaucluse;;;84007;Avignon;;;0014;717;237;480;;22;458;33.05;66.95;;;3.07;4.58;63.88;95.42
2008_muni_t2;84007_0015;84;Vaucluse;;;84007;Avignon;;;0015;761;246;515;;29;486;32.33;67.67;;;3.81;5.63;63.86;94.37
2008_muni_t2;84007_0016;84;Vaucluse;;;84007;Avignon;;;0016;981;385;596;;25;571;39.25;60.75;;;2.55;4.19;58.21;95.81
2008_muni_t2;84007_0017;84;Vaucluse;;;84007;Avignon;;;0017;807;297;510;;19;491;36.8;63.2;;;2.35;3.73;60.84;96.27
2008_muni_t2;84007_0018;84;Vaucluse;;;84007;Avignon;;;0018;629;211;418;;16;402;33.55;66.45;;;2.54;3.83;63.91;96.17
2008_muni_t2;84007_0019;84;Vaucluse;;;84007;Avignon;;;0019;889;347;542;;23;519;39.03;60.97;;;2.59;4.24;58.38;95.76
2008_muni_t2;84007_0020;84;Vaucluse;;;84007;Avignon;;;0020;764;306;458;;12;446;40.05;59.95;;;1.57;2.62;58.38;97.38
2008_muni_t2;84007_0021;84;Vaucluse;;;84007;Avignon;;;0021;1186;448;738;;31;707;37.77;62.23;;;2.61;4.2;59.61;95.8
2008_muni_t2;84007_0022;84;Vaucluse;;;84007;Avignon;;;0022;1034;303;731;;39;692;29.3;70.7;;;3.77;5.34;66.92;94.66
2008_muni_t2;84007_0023;84;Vaucluse;;;84007;Avignon;;;0023;768;311;457;;16;441;40.49;59.51;;;2.08;3.5;57.42;96.5
2008_muni_t2;84007_0024;84;Vaucluse;;;84007;Avignon;;;0024;908;384;524;;25;499;42.29;57.71;;;2.75;4.77;54.96;95.23
2008_muni_t2;84007_0025;84;Vaucluse;;;84007;Avignon;;;0025;708;260;448;;23;425;36.72;63.28;;;3.25;5.13;60.03;94.87
2008_muni_t2;84007_0026;84;Vaucluse;;;84007;Avignon;;;0026;886;342;544;;26;518;38.6;61.4;;;2.93;4.78;58.47;95.22
2008_muni_t2;84007_0027;84;Vaucluse;;;84007;Avignon;;;0027;1358;556;802;;42;760;40.94;59.06;;;3.09;5.24;55.96;94.76
2008_muni_t2;84007_0028;84;Vaucluse;;;84007;Avignon;;;0028;885;351;534;;14;520;39.66;60.34;;;1.58;2.62;58.76;97.38
2008_muni_t2;84007_0029;84;Vaucluse;;;84007;Avignon;;;0029;1042;442;600;;22;578;42.42;57.58;;;2.11;3.67;55.47;96.33
2008_muni_t2;84007_0030;84;Vaucluse;;;84007;Avignon;;;0030;931;363;568;;24;544;38.99;61.01;;;2.58;4.23;58.43;95.77
2008_muni_t2;84007_0031;84;Vaucluse;;;84007;Avignon;;;0031;1015;363;652;;21;631;35.76;64.24;;;2.07;3.22;62.17;96.78
2008_muni_t2;84007_0032;84;Vaucluse;;;84007;Avignon;;;0032;1073;338;735;;31;704;31.5;68.5;;;2.89;4.22;65.61;95.78
2008_muni_t2;84007_0033;84;Vaucluse;;;84007;Avignon;;;0033;976;356;620;;27;593;36.48;63.52;;;2.77;4.35;60.76;95.65
2008_muni_t2;84007_0034;84;Vaucluse;;;84007;Avignon;;;0034;1335;514;821;;34;787;38.5;61.5;;;2.55;4.14;58.95;95.86
2008_muni_t2;84007_0035;84;Vaucluse;;;84007;Avignon;;;0035;947;313;634;;30;604;33.05;66.95;;;3.17;4.73;63.78;95.27
2008_muni_t2;84007_0036;84;Vaucluse;;;84007;Avignon;;;0036;998;332;666;;30;636;33.27;66.73;;;3.01;4.5;63.73;95.5
2008_muni_t2;84007_0037;84;Vaucluse;;;84007;Avignon;;;0037;1065;367;698;;35;663;34.46;65.54;;;3.29;5.01;62.25;94.99
2008_muni_t2;84007_0038;84;Vaucluse;;;84007;Avignon;;;0038;1298;473;825;;46;779;36.44;63.56;;;3.54;5.58;60.02;94.42
2008_muni_t2;84007_0039;84;Vaucluse;;;84007;Avignon;;;0039;1005;320;685;;36;649;31.84;68.16;;;3.58;5.26;64.58;94.74
2008_muni_t2;84007_0040;84;Vaucluse;;;84007;Avignon;;;0040;1047;402;645;;36;609;38.4;61.6;;;3.44;5.58;58.17;94.42
2008_muni_t2;84007_0041;84;Vaucluse;;;84007;Avignon;;;0041;1199;398;801;;40;761;33.19;66.81;;;3.34;4.99;63.47;95.01
2008_muni_t2;84007_0042;84;Vaucluse;;;84007;Avignon;;;0042;757;281;476;;31;445;37.12;62.88;;;4.1;6.51;58.78;93.49
2008_muni_t2;84007_0043;84;Vaucluse;;;84007;Avignon;;;0043;703;245;458;;16;442;34.85;65.15;;;2.28;3.49;62.87;96.51
2008_muni_t2;84007_0044;84;Vaucluse;;;84007;Avignon;;;0044;1050;376;674;;27;647;35.81;64.19;;;2.57;4.01;61.62;95.99
2008_muni_t2;84007_0045;84;Vaucluse;;;84007;Avignon;;;0045;932;406;526;;23;503;43.56;56.44;;;2.47;4.37;53.97;95.63
2008_muni_t2;84007_0046;84;Vaucluse;;;84007;Avignon;;;0046;992;341;651;;38;613;34.38;65.62;;;3.83;5.84;61.79;94.16
2008_muni_t2;84007_0047;84;Vaucluse;;;84007;Avignon;;;0047;1000;350;650;;36;614;35.0;65.0;;;3.6;5.54;61.4;94.46
2008_muni_t2;84007_0048;84;Vaucluse;;;84007;Avignon;;;0048;728;235;493;;30;463;32.28;67.72;;;4.12;6.09;63.6;93.91
2008_muni_t2;84007_0049;84;Vaucluse;;;84007;Avignon;;;0049;933;340;593;;33;560;36.44;63.56;;;3.54;5.56;60.02;94.44
2008_muni_t2;84007_0050;84;Vaucluse;;;84007;Avignon;;;0050;840;336;504;;35;469;40.0;60.0;;;4.17;6.94;55.83;93.06
2008_muni_t2;84007_0051;84;Vaucluse;;;84007;Avignon;;;0051;934;311;623;;54;569;33.3;66.7;;;5.78;8.67;60.92;91.33
2008_muni_t2;84007_0052;84;Vaucluse;;;84007;Avignon;;;0052;711;298;413;;11;402;41.91;58.09;;;1.55;2.66;56.54;97.34
2008_muni_t2;84007_0053;84;Vaucluse;;;84007;Avignon;;;0053;970;373;597;;15;582;38.45;61.55;;;1.55;2.51;60.0;97.49
2008_muni_t2;84007_0054;84;Vaucluse;;;84007;Avignon;;;0054;1262;479;783;;43;740;37.96;62.04;;;3.41;5.49;58.64;94.51
2008_muni_t2;84007_0055;84;Vaucluse;;;84007;Avignon;;;0055;637;194;443;;15;428;30.46;69.54;;;2.35;3.39;67.19;96.61
2008_muni_t2;84007_0056;84;Vaucluse;;;84007;Avignon;;;0056;1133;466;667;;30;637;41.13;58.87;;;2.65;4.5;56.22;95.5
2008_muni_t2;84007_0057;84;Vaucluse;;;84007;Avignon;;;0057;1080;464;616;;23;593;42.96;57.04;;;2.13;3.73;54.91;96.27
2008_muni_t2;84016_0001;84;Vaucluse;;;84016;Bédarrides;;;0001;967;279;688;;20;668;28.85;71.15;;;2.07;2.91;69.08;97.09
2008_muni_t2;84016_0002;84;Vaucluse;;;84016;Bédarrides;;;0002;1116;271;845;;18;827;24.28;75.72;;;1.61;2.13;74.1;97.87
2008_muni_t2;84016_0003;84;Vaucluse;;;84016;Bédarrides;;;0003;1106;284;822;;23;799;25.68;74.32;;;2.08;2.8;72.24;97.2
2008_muni_t2;84016_0004;84;Vaucluse;;;84016;Bédarrides;;;0004;920;177;743;;19;724;19.24;80.76;;;2.07;2.56;78.7;97.44
2008_muni_t2;84019_0001;84;Vaucluse;;;84019;Bollène;;;0001;819;227;592;;19;573;27.72;72.28;;;2.32;3.21;69.96;96.79
2008_muni_t2;84019_0002;84;Vaucluse;;;84019;Bollène;;;0002;947;186;761;;24;737;19.64;80.36;;;2.53;3.15;77.82;96.85
2008_muni_t2;84019_0003;84;Vaucluse;;;84019;Bollène;;;0003;897;208;689;;19;670;23.19;76.81;;;2.12;2.76;74.69;97.24
2008_muni_t2;84019_0004;84;Vaucluse;;;84019;Bollène;;;0004;1107;236;871;;24;847;21.32;78.68;;;2.17;2.76;76.51;97.24
2008_muni_t2;84019_0005;84;Vaucluse;;;84019;Bollène;;;0005;1019;272;747;;14;733;26.69;73.31;;;1.37;1.87;71.93;98.13
2008_muni_t2;84019_0006;84;Vaucluse;;;84019;Bollène;;;0006;1040;260;780;;21;759;25.0;75.0;;;2.02;2.69;72.98;97.31
2008_muni_t2;84019_0007;84;Vaucluse;;;84019;Bollène;;;0007;1093;261;832;;23;809;23.88;76.12;;;2.1;2.76;74.02;97.24
2008_muni_t2;84019_0008;84;Vaucluse;;;84019;Bollène;;;0008;833;176;657;;21;636;21.13;78.87;;;2.52;3.2;76.35;96.8
2008_muni_t2;84019_0009;84;Vaucluse;;;84019;Bollène;;;0009;885;191;694;;20;674;21.58;78.42;;;2.26;2.88;76.16;97.12
2008_muni_t2;84019_0010;84;Vaucluse;;;84019;Bollène;;;0010;996;287;709;;12;697;28.82;71.18;;;1.2;1.69;69.98;98.31
2008_muni_t2;84029_0001;84;Vaucluse;;;84029;Camaret-Sur-Aigues;;;0001;1366;416;950;;16;934;30.45;69.55;;;1.17;1.68;68.37;98.32
2008_muni_t2;84029_0002;84;Vaucluse;;;84029;Camaret-Sur-Aigues;;;0002;918;219;699;;17;682;23.86;76.14;;;1.85;2.43;74.29;97.57
2008_muni_t2;84029_0003;84;Vaucluse;;;84029;Camaret-Sur-Aigues;;;0003;1125;285;840;;22;818;25.33;74.67;;;1.96;2.62;72.71;97.38
2008_muni_t2;84031_0001;84;Vaucluse;;;84031;Carpentras;;;0001;616;260;356;;6;350;42.21;57.79;;;0.97;1.69;56.82;98.31
2008_muni_t2;84031_0002;84;Vaucluse;;;84031;Carpentras;;;0002;898;364;534;;17;517;40.53;59.47;;;1.89;3.18;57.57;96.82
2008_muni_t2;84031_0003;84;Vaucluse;;;84031;Carpentras;;;0003;788;280;508;;10;498;35.53;64.47;;;1.27;1.97;63.2;98.03
2008_muni_t2;84031_0004;84;Vaucluse;;;84031;Carpentras;;;0004;987;294;693;;21;672;29.79;70.21;;;2.13;3.03;68.09;96.97
2008_muni_t2;84031_0005;84;Vaucluse;;;84031;Carpentras;;;0005;671;188;483;;7;476;28.02;71.98;;;1.04;1.45;70.94;98.55
2008_muni_t2;84031_0006;84;Vaucluse;;;84031;Carpentras;;;0006;641;205;436;;6;430;31.98;68.02;;;0.94;1.38;67.08;98.62
2008_muni_t2;84031_0007;84;Vaucluse;;;84031;Carpentras;;;0007;985;406;579;;14;565;41.22;58.78;;;1.42;2.42;57.36;97.58
2008_muni_t2;84031_0008;84;Vaucluse;;;84031;Carpentras;;;0008;1030;385;645;;14;631;37.38;62.62;;;1.36;2.17;61.26;97.83
2008_muni_t2;84031_0009;84;Vaucluse;;;84031;Carpentras;;;0009;998;356;642;;21;621;35.67;64.33;;;2.1;3.27;62.22;96.73
2008_muni_t2;84031_0010;84;Vaucluse;;;84031;Carpentras;;;0010;826;302;524;;12;512;36.56;63.44;;;1.45;2.29;61.99;97.71
2008_muni_t2;84031_0011;84;Vaucluse;;;84031;Carpentras;;;0011;904;331;573;;14;559;36.62;63.38;;;1.55;2.44;61.84;97.56
2008_muni_t2;84031_0012;84;Vaucluse;;;84031;Carpentras;;;0012;727;282;445;;12;433;38.79;61.21;;;1.65;2.7;59.56;97.3
2008_muni_t2;84031_0013;84;Vaucluse;;;84031;Carpentras;;;0013;932;341;591;;19;572;36.59;63.41;;;2.04;3.21;61.37;96.79
2008_muni_t2;84031_0014;84;Vaucluse;;;84031;Carpentras;;;0014;809;282;527;;11;516;34.86;65.14;;;1.36;2.09;63.78;97.91
2008_muni_t2;84031_0015;84;Vaucluse;;;84031;Carpentras;;;0015;919;302;617;;26;591;32.86;67.14;;;2.83;4.21;64.31;95.79
2008_muni_t2;84031_0016;84;Vaucluse;;;84031;Carpentras;;;0016;960;352;608;;16;592;36.67;63.33;;;1.67;2.63;61.67;97.37
2008_muni_t2;84031_0017;84;Vaucluse;;;84031;Carpentras;;;0017;446;198;248;;4;244;44.39;55.61;;;0.9;1.61;54.71;98.39
2008_muni_t2;84031_0018;84;Vaucluse;;;84031;Carpentras;;;0018;976;313;663;;23;640;32.07;67.93;;;2.36;3.47;65.57;96.53
2008_muni_t2;84031_0019;84;Vaucluse;;;84031;Carpentras;;;0019;884;288;596;;17;579;32.58;67.42;;;1.92;2.85;65.5;97.15
2008_muni_t2;84031_0020;84;Vaucluse;;;84031;Carpentras;;;0020;907;293;614;;19;595;32.3;67.7;;;2.09;3.09;65.6;96.91
2008_muni_t2;84031_0021;84;Vaucluse;;;84031;Carpentras;;;0021;1077;310;767;;21;746;28.78;71.22;;;1.95;2.74;69.27;97.26
2008_muni_t2;84034_0001;84;Vaucluse;;;84034;Caumont-Sur-Durance;;;0001;906;194;712;;13;699;21.41;78.59;;;1.43;1.83;77.15;98.17
2008_muni_t2;84034_0002;84;Vaucluse;;;84034;Caumont-Sur-Durance;;;0002;1052;228;824;;33;791;21.67;78.33;;;3.14;4.0;75.19;96.0
2008_muni_t2;84034_0003;84;Vaucluse;;;84034;Caumont-Sur-Durance;;;0003;940;199;741;;21;720;21.17;78.83;;;2.23;2.83;76.6;97.17
2008_muni_t2;84034_0004;84;Vaucluse;;;84034;Caumont-Sur-Durance;;;0004;758;201;557;;15;542;26.52;73.48;;;1.98;2.69;71.5;97.31
2008_muni_t2;84035_0001;84;Vaucluse;;;84035;Cavaillon;;;0001;949;378;571;;34;537;39.83;60.17;;;3.58;5.95;56.59;94.05
2008_muni_t2;84035_0002;84;Vaucluse;;;84035;Cavaillon;;;0002;915;412;503;;23;480;45.03;54.97;;;2.51;4.57;52.46;95.43
2008_muni_t2;84035_0003;84;Vaucluse;;;84035;Cavaillon;;;0003;1017;426;591;;32;559;41.89;58.11;;;3.15;5.41;54.97;94.59
2008_muni_t2;84035_0004;84;Vaucluse;;;84035;Cavaillon;;;0004;960;433;527;;23;504;45.1;54.9;;;2.4;4.36;52.5;95.64
2008_muni_t2;84035_0005;84;Vaucluse;;;84035;Cavaillon;;;0005;1015;361;654;;40;614;35.57;64.43;;;3.94;6.12;60.49;93.88
2008_muni_t2;84035_0006;84;Vaucluse;;;84035;Cavaillon;;;0006;921;418;503;;16;487;45.39;54.61;;;1.74;3.18;52.88;96.82
2008_muni_t2;84035_0007;84;Vaucluse;;;84035;Cavaillon;;;0007;1010;547;463;;14;449;54.16;45.84;;;1.39;3.02;44.46;96.98
2008_muni_t2;84035_0008;84;Vaucluse;;;84035;Cavaillon;;;0008;1018;334;684;;37;647;32.81;67.19;;;3.63;5.41;63.56;94.59
2008_muni_t2;84035_0009;84;Vaucluse;;;84035;Cavaillon;;;0009;832;314;518;;17;501;37.74;62.26;;;2.04;3.28;60.22;96.72
2008_muni_t2;84035_0010;84;Vaucluse;;;84035;Cavaillon;;;0010;890;303;587;;26;561;34.04;65.96;;;2.92;4.43;63.03;95.57
2008_muni_t2;84035_0011;84;Vaucluse;;;84035;Cavaillon;;;0011;874;374;500;;26;474;42.79;57.21;;;2.97;5.2;54.23;94.8
2008_muni_t2;84035_0012;84;Vaucluse;;;84035;Cavaillon;;;0012;966;368;598;;28;570;38.1;61.9;;;2.9;4.68;59.01;95.32
2008_muni_t2;84035_0013;84;Vaucluse;;;84035;Cavaillon;;;0013;945;397;548;;22;526;42.01;57.99;;;2.33;4.01;55.66;95.99
2008_muni_t2;84035_0014;84;Vaucluse;;;84035;Cavaillon;;;0014;793;316;477;;23;454;39.85;60.15;;;2.9;4.82;57.25;95.18
2008_muni_t2;84035_0015;84;Vaucluse;;;84035;Cavaillon;;;0015;892;367;525;;33;492;41.14;58.86;;;3.7;6.29;55.16;93.71
2008_muni_t2;84035_0016;84;Vaucluse;;;84035;Cavaillon;;;0016;992;361;631;;18;613;36.39;63.61;;;1.81;2.85;61.79;97.15
2008_muni_t2;84035_0017;84;Vaucluse;;;84035;Cavaillon;;;0017;945;354;591;;34;557;37.46;62.54;;;3.6;5.75;58.94;94.25
2008_muni_t2;84035_0018;84;Vaucluse;;;84035;Cavaillon;;;0018;711;225;486;;18;468;31.65;68.35;;;2.53;3.7;65.82;96.3
2008_muni_t2;84039_0001;84;Vaucluse;;;84039;Courthézon;;;0001;931;245;686;;6;680;26.32;73.68;;;0.64;0.87;73.04;99.13
2008_muni_t2;84039_0002;84;Vaucluse;;;84039;Courthézon;;;0002;975;281;694;;18;676;28.82;71.18;;;1.85;2.59;69.33;97.41
2008_muni_t2;84039_0003;84;Vaucluse;;;84039;Courthézon;;;0003;933;261;672;;10;662;27.97;72.03;;;1.07;1.49;70.95;98.51
2008_muni_t2;84039_0004;84;Vaucluse;;;84039;Courthézon;;;0004;931;238;693;;9;684;25.56;74.44;;;0.97;1.3;73.47;98.7
2008_muni_t2;84054_0001;84;Vaucluse;;;84054;L'Isle-Sur-La-Sorgue;;;0001;795;307;488;;16;472;38.62;61.38;;;2.01;3.28;59.37;96.72
2008_muni_t2;84054_0002;84;Vaucluse;;;84054;L'Isle-Sur-La-Sorgue;;;0002;613;242;371;;22;349;39.48;60.52;;;3.59;5.93;56.93;94.07
2008_muni_t2;84054_0003;84;Vaucluse;;;84054;L'Isle-Sur-La-Sorgue;;;0003;740;208;532;;9;523;28.11;71.89;;;1.22;1.69;70.68;98.31
2008_muni_t2;84054_0004;84;Vaucluse;;;84054;L'Isle-Sur-La-Sorgue;;;0004;1089;335;754;;15;739;30.76;69.24;;;1.38;1.99;67.86;98.01
2008_muni_t2;84054_0005;84;Vaucluse;;;84054;L'Isle-Sur-La-Sorgue;;;0005;1007;287;720;;25;695;28.5;71.5;;;2.48;3.47;69.02;96.53
2008_muni_t2;84054_0006;84;Vaucluse;;;84054;L'Isle-Sur-La-Sorgue;;;0006;587;164;423;;19;404;27.94;72.06;;;3.24;4.49;68.82;95.51
2008_muni_t2;84054_0007;84;Vaucluse;;;84054;L'Isle-Sur-La-Sorgue;;;0007;1006;270;736;;21;715;26.84;73.16;;;2.09;2.85;71.07;97.15
2008_muni_t2;84054_0008;84;Vaucluse;;;84054;L'Isle-Sur-La-Sorgue;;;0008;745;203;542;;28;514;27.25;72.75;;;3.76;5.17;68.99;94.83
2008_muni_t2;84054_0009;84;Vaucluse;;;84054;L'Isle-Sur-La-Sorgue;;;0009;961;244;717;;18;699;25.39;74.61;;;1.87;2.51;72.74;97.49
2008_muni_t2;84054_0010;84;Vaucluse;;;84054;L'Isle-Sur-La-Sorgue;;;0010;1107;342;765;;35;730;30.89;69.11;;;3.16;4.58;65.94;95.42
2008_muni_t2;84054_0011;84;Vaucluse;;;84054;L'Isle-Sur-La-Sorgue;;;0011;473;143;330;;7;323;30.23;69.77;;;1.48;2.12;68.29;97.88
2008_muni_t2;84054_0012;84;Vaucluse;;;84054;L'Isle-Sur-La-Sorgue;;;0012;612;167;445;;21;424;27.29;72.71;;;3.43;4.72;69.28;95.28
2008_muni_t2;84054_0013;84;Vaucluse;;;84054;L'Isle-Sur-La-Sorgue;;;0013;935;303;632;;19;613;32.41;67.59;;;2.03;3.01;65.56;96.99
2008_muni_t2;84054_0014;84;Vaucluse;;;84054;L'Isle-Sur-La-Sorgue;;;0014;865;254;611;;26;585;29.36;70.64;;;3.01;4.26;67.63;95.74
2008_muni_t2;84054_0015;84;Vaucluse;;;84054;L'Isle-Sur-La-Sorgue;;;0015;1058;337;721;;24;697;31.85;68.15;;;2.27;3.33;65.88;96.67
2008_muni_t2;84054_0016;84;Vaucluse;;;84054;L'Isle-Sur-La-Sorgue;;;0016;912;267;645;;21;624;29.28;70.72;;;2.3;3.26;68.42;96.74
2008_muni_t2;84072_0001;84;Vaucluse;;;84072;Mazan;;;0001;1035;254;781;;20;761;24.54;75.46;;;1.93;2.56;73.53;97.44
2008_muni_t2;84072_0002;84;Vaucluse;;;84072;Mazan;;;0002;1012;295;717;;27;690;29.15;70.85;;;2.67;3.77;68.18;96.23
2008_muni_t2;84072_0003;84;Vaucluse;;;84072;Mazan;;;0003;1091;293;798;;32;766;26.86;73.14;;;2.93;4.01;70.21;95.99
2008_muni_t2;84072_0004;84;Vaucluse;;;84072;Mazan;;;0004;1057;267;790;;20;770;25.26;74.74;;;1.89;2.53;72.85;97.47
2008_muni_t2;84089_0001;84;Vaucluse;;;84089;Pertuis;;;0001;1067;425;642;;17;625;39.83;60.17;;;1.59;2.65;58.58;97.35
2008_muni_t2;84089_0002;84;Vaucluse;;;84089;Pertuis;;;0002;840;267;573;;15;558;31.79;68.21;;;1.79;2.62;66.43;97.38
2008_muni_t2;84089_0003;84;Vaucluse;;;84089;Pertuis;;;0003;1041;392;649;;26;623;37.66;62.34;;;2.5;4.01;59.85;95.99
2008_muni_t2;84089_0004;84;Vaucluse;;;84089;Pertuis;;;0004;966;264;702;;12;690;27.33;72.67;;;1.24;1.71;71.43;98.29
2008_muni_t2;84089_0005;84;Vaucluse;;;84089;Pertuis;;;0005;944;266;678;;29;649;28.18;71.82;;;3.07;4.28;68.75;95.72
2008_muni_t2;84089_0006;84;Vaucluse;;;84089;Pertuis;;;0006;1058;318;740;;28;712;30.06;69.94;;;2.65;3.78;67.3;96.22
2008_muni_t2;84089_0007;84;Vaucluse;;;84089;Pertuis;;;0007;978;261;717;;15;702;26.69;73.31;;;1.53;2.09;71.78;97.91
2008_muni_t2;84089_0008;84;Vaucluse;;;84089;Pertuis;;;0008;1069;343;726;;22;704;32.09;67.91;;;2.06;3.03;65.86;96.97
2008_muni_t2;84089_0009;84;Vaucluse;;;84089;Pertuis;;;0009;1298;424;874;;21;853;32.67;67.33;;;1.62;2.4;65.72;97.6
2008_muni_t2;84089_0010;84;Vaucluse;;;84089;Pertuis;;;0010;1279;420;859;;23;836;32.84;67.16;;;1.8;2.68;65.36;97.32
2008_muni_t2;84089_0011;84;Vaucluse;;;84089;Pertuis;;;0011;1087;324;763;;23;740;29.81;70.19;;;2.12;3.01;68.08;96.99
2008_muni_t2;84089_0012;84;Vaucluse;;;84089;Pertuis;;;0012;1252;467;785;;20;765;37.3;62.7;;;1.6;2.55;61.1;97.45
2008_muni_t2;84089_0013;84;Vaucluse;;;84089;Pertuis;;;0013;1064;314;750;;22;728;29.51;70.49;;;2.07;2.93;68.42;97.07
2008_muni_t2;84092_0001;84;Vaucluse;;;84092;Le Pontet;;;0001;1029;271;758;;24;734;26.34;73.66;;;2.33;3.17;71.33;96.83
2008_muni_t2;84092_0002;84;Vaucluse;;;84092;Le Pontet;;;0002;1133;379;754;;21;733;33.45;66.55;;;1.85;2.79;64.7;97.21
2008_muni_t2;84092_0003;84;Vaucluse;;;84092;Le Pontet;;;0003;980;287;693;;21;672;29.29;70.71;;;2.14;3.03;68.57;96.97
2008_muni_t2;84092_0004;84;Vaucluse;;;84092;Le Pontet;;;0004;917;267;650;;23;627;29.12;70.88;;;2.51;3.54;68.38;96.46
2008_muni_t2;84092_0005;84;Vaucluse;;;84092;Le Pontet;;;0005;1072;345;727;;32;695;32.18;67.82;;;2.99;4.4;64.83;95.6
2008_muni_t2;84092_0006;84;Vaucluse;;;84092;Le Pontet;;;0006;1148;383;765;;21;744;33.36;66.64;;;1.83;2.75;64.81;97.25
2008_muni_t2;84092_0007;84;Vaucluse;;;84092;Le Pontet;;;0007;929;229;700;;36;664;24.65;75.35;;;3.88;5.14;71.47;94.86
2008_muni_t2;84092_0008;84;Vaucluse;;;84092;Le Pontet;;;0008;987;326;661;;38;623;33.03;66.97;;;3.85;5.75;63.12;94.25
2008_muni_t2;84092_0009;84;Vaucluse;;;84092;Le Pontet;;;0009;977;364;613;;35;578;37.26;62.74;;;3.58;5.71;59.16;94.29
2008_muni_t2;84092_0010;84;Vaucluse;;;84092;Le Pontet;;;0010;1048;355;693;;30;663;33.87;66.13;;;2.86;4.33;63.26;95.67
2008_muni_t2;84092_0011;84;Vaucluse;;;84092;Le Pontet;;;0011;904;241;663;;23;640;26.66;73.34;;;2.54;3.47;70.8;96.53
2008_muni_t2;84119_0001;84;Vaucluse;;;84119;Saint-Saturnin-Lès-Avignon;;;0001;1207;263;944;;18;926;21.79;78.21;;;1.49;1.91;76.72;98.09
2008_muni_t2;84119_0002;84;Vaucluse;;;84119;Saint-Saturnin-Lès-Avignon;;;0002;1137;218;919;;23;896;19.17;80.83;;;2.02;2.5;78.8;97.5
2008_muni_t2;84119_0003;84;Vaucluse;;;84119;Saint-Saturnin-Lès-Avignon;;;0003;1287;249;1038;;31;1007;19.35;80.65;;;2.41;2.99;78.24;97.01
2008_muni_t2;84122_0001;84;Vaucluse;;;84122;Sarrians;;;0001;984;314;670;;24;646;31.91;68.09;;;2.44;3.58;65.65;96.42
2008_muni_t2;84122_0002;84;Vaucluse;;;84122;Sarrians;;;0002;968;266;702;;38;664;27.48;72.52;;;3.93;5.41;68.6;94.59
